93,본질에 충실했던 일곱 소년들의 날개가 더욱 커지고 선한 영향력으로 밝게 빛나는 모습을 보니 감사하고 자랑스럽다. 얹혀지는 타이틀에 얽매이지 말고 더욱더 멀리 날아오르기를!! 보라해
94,와 방탄소년단.... 진짜 어디까지 올라갈지 이제 감도 안잡힌다...함부로 한계를 단정지을 수 없는 위치에 있는 듯
95,지금처럼 자만하지말고 겸손하게 계속 천천히 오래 가자! 축하해-
96,ㅠㅠㅠㅠㅠㅠㅠ아 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ난 너네들 잘되는 거 보면서 행복해 하는 사람이라 오늘도 열심히 일해야겠다 안다치고 건강하게 콘서트 잘하고와!
97,너무 대단해 ㅠㅠㅠㅠㅠ 그와중에 막줄 킬포 ㅋㅋㅋㅋㅋㅋㅋ 혹여나 저거가지고 병역 특례 웅앵웅 할까봐 ㅋㅋㅋㅋㅋ
98,진짜 멋있다 방탄ㅠㅜ 너무너무 축하해 지금까지 달려오느라 너무 수고 많았어ㅠㅜ 앞으로도 더 멀리 더 높은 곳으로 달려가자!! 우리가 함께 할게!!! 사랑해 보라해
99,진짜 받을 만 해
100,"In America we say ""Wig!"" Congratulations!!!"
101,국위선양하고있는 방탄소년단 너무축하해!!
102,와 대박~~ 진짜 정말 대박이다 방탄소년단!! 아이돌 그룹 최초이자 역대 최연소라니!! 유엔 연설도 정말 뿌듯하고 겁나 멋있었는데 문화훈장 최연소 최초 그룹 너무 멋있어 멋져부러.
103,WAIT WHATTTTTTTOMG BTS SUCH LEGENDS
104,누가 방탄만큼 해~~~~!!!!
105,방탄 최고야ㅠㅠㅠ 사랑해 축하해
106,방시혁도 같이 받아야 하는것 아닐지....
107,방탄 자체는 좋다. 멋지다. 근데 문죄앙이가 방탄 너무 이용해먹는거아니냐? 아미들아. 니들오빠가 정치적으로 이용당하고있다
108,멋진 청년들이야ㅜㅜ 미래가 아주 밝어ㅜㅜ
109,너무 멋있다ㅠㅠㅠ 축하해 방탄소년단
110,정말 자랑스럽습니다 방탄소년단 ♡
111,인생은 방탄처럼^^
112,예상했던일이 일어났엉 ㅋㅋㅋ역시 최고참고로 전 아미아니예요 ㅋㅋㅋ 그냥 멋진우리 가수인 방탄을 좋아하는 사람입니다.
113,짝짝짝! 진정한 국위선양의 모습 아름답습니다. 문화인으로서 나라에 이바지한 만큼 군대도 위풍당당한 모습으로 갔다와서 대한민국 청소년들에게 좋은 본보기이자 길잡이가 되는 아이돌이 되었으면 좋겠습니다. 화이팅~
114,I'm so proud of them!
115,잘은 모르지만 축하해드립니다. 훈장 받을만햇으니 받았겠죠. 축하드려요
116,"방탄 내인생 롤모델 ㅜㅜㅜㅜㅜㅜㅜㅜㅜ사랑해 보라해!!!!!!!! 빅히트 앙콘해줄거라고 믿어요,,,,, 콘서트가고싶다"
117,그무엇보다 병역특례가 가장 큰.훈장일텐데..? 그들에게는
118,이것이 진보정치다! 유라만 싸고돈 보수와는 천지차이.
119,역시 기록소년단 대단해
120,BTS~~ 넘 자랑스럽다~
121,Proud is an understatement..
122,군면제도 해줘야지
123,방탄소년단 정국 제가 스스로를 사랑할 수 있게 도와줘서 고마워요.
124,방탄소년단 정국 항상 고마워요.
125,방탄 덕에 한국인이라 하면 외국애들이 괜히 말걸고 그런다 어설픈 한국말도 하고.. 제대로 국위선양 하는듯
126,정말스럽다 방탄소년단. 외국에서 보니 방탄보유국이라는 말이 무슨 뜻인지 알겠다.
127,방탄소년단 덕분에 한국어 한국문화를 아끼고 관심갖는 해외사람들 엄청 많음. 돈으로 환산할우없는 가치인듯. 진짜 자랑스럽고 멋지다!
128,방탄축하합니다! 자랑스러워요!!
129,러비에요 아미랑 방탄분들 축하드려요~
130,진짜 개쩌는듯 이게 진정한 국위선양이지ㄷㄷ진짜 멋있음?
131,Congratulations Bangtan?
132,방탄소년단 자랑스럽다 멋있어
133,"i'm so ready to see comments like ""what BTS have even done for Korea to receive this award, kokokoko"""
134,엄한 스포츠에 병역면제 하지말고 방탄소년단 군면제 시켜라
135,문화훈장??? 울 방탄소년단 진짜 최고된다!!!
136,진짜ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 받을만하ㅤㄷㅏㅋㅋㅋㅋㅋㅋㅋㅋㅋ
138,와 진짜 대단하다 내가수 방탄소년단
139,Never ending Congratulations for BTS
140,Congrats BTS! This uncle loves & respects you so much.. ^^
141,Orgullosa de ellos. Ojala en su pa?s empiecen a tener el mismo reconocimiento que tienen en el resto del mundo.
142,자랑스런 방탄손년단~연일 최초의 기록들을 세우며 역사를 쓰고 있네요.내일부턴 유럽공연 시작으로 에너지를 소진 텐데 최연소 문화훈장을 받는 소식을 듣곤더욱 더 열심히 무대를 이어 갈 방탄소년단!!! 요즘은 해외 아미들이 부러운 날들입니다.부디 건강 잘 챙기고 즐기며 하는 콘서트 이길~~~보고싶습니다
143,우리 방탄 축하해요ㅠㅠㅠㅠ 사랑해요ㅠㅠ
144,진심 축하합니다. 너무 벅차오르네요
145,BTS
146,방탄소년단 최고된다...
147,방탄소년단 자랑스럽고 축하해요
148,멋있다.
150,와우~대박 대박 대박이네요~ 방탄소년단 최고최고
151,ㅜㅜ 정말 자랑스럽습니다.. 축하해요~ 방탄소년단
152,Congratulations
153,너무 자랑스럽다. 방탄소년단.그 이상 무슨 말이 필요할까항상 너무너무 사랑하고끝까지 응원해줄께
154,애써 기대 안 할라고 하고 있었는테 후보로 오른 뒤에도 계속 좋은 일 잘한 일이 너무 많어서리 드디어 받는구나 축하한다 축하해 지금 방탄소년단이 어디메 있는지 모르겠지만 빨리 소식이 전해져서 많이 기뻐했으면 좋겠다
155,쟁쟁한 후보님들 많으셨지만 방탄소년단이 한국과 세계에 끼친 선한 영향력을 고려해본다면 충분히 받을 수 있고 받을 가치가 있다고 생각합니다 앞으로도 책임감을 가지고 열심히 방탄소년단 음악해주세요^^
156,보라한다 방탄
157,방탄소년단 너무너무 축하해 진짜로ㅠㅠㅠ
158,Congratulation. Bangtan Seonyeodan. Our Boys did it.
159,진심 존경합니다. 방탄소년단. 그대들때문에 조금더 쉽게 나를 사랑하게 되었어요. 고맙고 감사해요.
160,너무 자랑스러워 소년단 ㅜㅜ 이제 정말 모든걸 즐길 수 있는 가수와 팬덤이 되었으면!
161,방탄소년단 그들은 정말 우리의 자부심입니다
162,I am super proud of you my boys. You did it. You guys are the history.
163,ㅠㅠㅠㅠㅠㅠㅠㅠㅠ멋져ㅠㅠㅠㅠㅠㅠㅠㅠㅠ자랑스럽다ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ
164,축하 축하 축하합니다!!!!
165,축하해요 방탄소년단 자랑스러워요
166,amazing achievement !! im so proud of them TT
167,not a moment goes by that im not proud of bts.. congratulations on spreading korean culture to world!!!
168,후보 올랐을 때만 해도 대단하다 싶었는데 진짜 문화훈장을 타게 되다니 ㅠ 너무너무 자랑스럽다 내가수
169,Biggest boyband in the world did that ?
170,방탄소년단 축하하고 자랑스럽다
171,진짜 자랑스럽다 축하해요
172,자랑스럽다 방탄이들!!아미인게 자랑스러워
173,"헐!! 생각만했었다 혹시? 훈장?? 그냥 생각만ㅠ방탄소년단 어떡하니 무섭다 너무 좋은데,,, 아미들 꼭 잡아요 손놓지말고 혹시 사라질까봐 겁나요!!"
174,방탄소년단 장말 대단합니다
175,자랑스러워요 방탄소년단앞으로도 좋은 모습 많이 보여주세요
176,방탄소년단 너무너무 축하해요
177,진짜 대단합니다 방탄소년단
178,wowww such a AMAZING achievement !!! congrats congrats~~~~
179,"Congratulations, BTS!!!"
180,우와 진짜 이런게 당연한게 아닌데 이젠 놀랍지도 않다는 반응들 보면 쫌 그ㅤㄹㅡㅎ타
181,방탄소년단 진짜 대단하다
182,이젠 놀랍지도 않다...
183,진짜 매일매일이 기록행진이지만..늘 마음을 다잡고 열심히 하는 방탄소년단 자랑스럽습니다.
184,"자랑스럽습니다, 앞으로도 계속해서 가요계, 문화계에 지금처럼 좋은 영향을 주는 멋진 아티스트의 발걸음 이어나가길 바랍니다. 방탄소년단 화이팅!"
185,방탄소년단 멋져!
186,좋아서 입이 찢어질것같다는게 이런것인가.좋은데 눈물이 날것같은것도 이런건인가 ㅜㅜ
187,아 소름ㅠ 축하해 방탄소년단
188,내가 탄거보다 더 좋다 방탄소년단 축하해요
189,방탄소년단 대박 축하해
190,ㅠㅠㅠㅠㅠㅠ엉엉 ㅠㅠㅠㅠㅠㅠㅠ 멋지다 진짜
191,"I'm so proud, omg i really am."
192,충분히 받을만하다고 생각합니다..방탄소년단 축하해요!!
193,헐..최연소 문화훈장이라구요? 대박!! 뭐이리 나를 매일 이렇게 놀래키니~~~너무좋아 미춰버리겠다
194,방탄소년단 최연소 문화훈장 수상 축하해요항상 사랑하고 응원해요
195,대박...
196,와~~. 축하해요~~^^
197,초대박사건!!!빌보드 1위했다는 기사보다 더더더 놀라움!자랑스럽다 방탄소년단!!!
198,와 대박 저번에 후보에 오른것만도 대단하다고 그랬던 그거 아냐?? 방탄소년단 대박이다 진짜.
199,대단하고 대단한 방탄소년단
200,역사를 함께 맞이하고 있는 방탄과 아미들 축하해요 보라해 진짜 !
201,방탄소년단 최연소 후보자라는 지난번 기사보고 사실 기대도 하지 않았습니다 업적면에서는 부족함이 없다고 내심 생각했는데 이렇게 큰 훈장을 받다니요 진심으로 방탄소년단 축하합니다 아미도 축하해요
202,"Congrats BTS very well deserved! Keep flying high & breaking barriers globally, ARMY will forever be your wings.."
203,방탄소년단 정말 축하하고 남은 해외투어도 화이팅해요
204,방탄소년단 문화훈장 ~~ 당연하다~~ 더큰거 있음 더큰거도 ~ 줘야한다고 본다
205,대박 방탄소년단 너무 너무 자랑스러워 축하해
206,정말정말 축하해 얘들아.너희들은 받을 자격이 충분히 차고도 넘친단다. 보라해~
